round,party0_index,party0_name,party1_index,party1_name,proj_dist,payload_dist,party0_norm_eval,party1_norm_eval,party0_sorted_key_eval,party1_sorted_key_eval,party0_unique_token_key_eval,party1_unique_token_key_eval,equivalence_reason
0,1885,Goran  Stojanov,1885,Goran  Stojano,0,-1,GORAN STOJANOV,GORAN STOJANO,GORAN STOJANOV,GORAN STOJANO,GORAN STOJANOV,GORAN STOJANO,index_match
0,1886,Eun-woo Do-yun Cho,1886,Eun-woo Do-yun Cho,0,-1,EUN WOO DO YUN CHO,EUN WOO DO YUN CHO,CHO DO EUN WOO YUN,CHO DO EUN WOO YUN,CHO DO EUN WOO YUN,CHO DO EUN WOO YUN,index_match
0,1888,Eun-woo Si-woo Cho,1888,Eun-woo Si-woo Czo,0,-1,EUN WOO SI WOO CHO,EUN WOO SI WOO CZO,CHO EUN SI WOO WOO,CZO EUN SI WOO WOO,CHO EUN SI WOO,CZO EUN SI WOO,index_match
0,1890,Suzana  Dimitrov,1890,Sujana  Dimitrov,0,-1,SUZANA DIMITROV,SUJANA DIMITROV,DIMITROV SUZANA,DIMITROV SUJANA,DIMITROV SUZANA,DIMITROV SUJANA,index_match
0,1892,Helena  Costa,1892,Helena  Costs,0,-1,HELENA COSTA,HELENA COSTS,COSTA HELENA,COSTS HELENA,COSTA HELENA,COSTS HELENA,index_match
0,1893,Emilia  Schmid,1893,Emlia  Schmid,0,-1,EMILIA SCHMID,EMLIA SCHMID,EMILIA SCHMID,EMLIA SCHMID,EMILIA SCHMID,EMLIA SCHMID,index_match
0,1895,Eevi  Laine,1895,Ebevi  Laine,0,-1,EEVI LAINE,EBEVI LAINE,EEVI LAINE,EBEVI LAINE,EEVI LAINE,EBEVI LAINE,index_match
0,1921,Anna Maria Smirnov,1921,Anno Maria Smirnov,0,-1,ANNA MARIA SMIRNOV,ANNO MARIA SMIRNOV,ANNA MARIA SMIRNOV,ANNO MARIA SMIRNOV,ANNA MARIA SMIRNOV,ANNO MARIA SMIRNOV,index_match
0,1898,Carolina  Teixeira,1898,Carolina  Tteixeira,0,-1,CAROLINA TEIXEIRA,CAROLINA TTEIXEIRA,CAROLINA TEIXEIRA,CAROLINA TTEIXEIRA,CAROLINA TEIXEIRA,CAROLINA TTEIXEIRA,index_match
0,1902,Olivia  Pedersen,1902,Olivia  Pedersen,0,-1,OLIVIA PEDERSEN,OLIVIA PEDERSEN,OLIVIA PEDERSEN,OLIVIA PEDERSEN,OLIVIA PEDERSEN,OLIVIA PEDERSEN,index_match
0,1905,Isla  Rodríguez,1905,Isla  Rodriguez,0,-1,ISLA RODRIGUEZ,ISLA RODRIGUEZ,ISLA RODRIGUEZ,ISLA RODRIGUEZ,ISLA RODRIGUEZ,ISLA RODRIGUEZ,index_match
0,1914,Anastasiya  Kovalchuk,1914,Kovalchuk Anastasiya,0,-1,ANASTASIYA KOVALCHUK,KOVALCHUK ANASTASIYA,ANASTASIYA KOVALCHUK,ANASTASIYA KOVALCHUK,ANASTASIYA KOVALCHUK,ANASTASIYA KOVALCHUK,index_match
0,1916,Zuzanna  Wiśniewski,1916,Zuzanna  wiśniewski,0,-1,ZUZANNA WISNIEWSKI,ZUZANNA WISNIEWSKI,WISNIEWSKI ZUZANNA,WISNIEWSKI ZUZANNA,WISNIEWSKI ZUZANNA,WISNIEWSKI ZUZANNA,index_match
0,1922,Liz  Acosta,1922,iz  Acosta,0,-1,LIZ ACOSTA,IZ ACOSTA,ACOSTA LIZ,ACOSTA IZ,ACOSTA LIZ,ACOSTA IZ,index_match
0,1932,Thiago  Suárez,1932,Thiago  Suáeez,0,-1,THIAGO SUAREZ,THIAGO SUAEEZ,SUAREZ THIAGO,SUAEEZ THIAGO,SUAREZ THIAGO,SUAEEZ THIAGO,index_match
0,1934,Mikael  Nielsen,1934,yikael  Nielsen,0,-1,MIKAEL NIELSEN,YIKAEL NIELSEN,MIKAEL NIELSEN,NIELSEN YIKAEL,MIKAEL NIELSEN,NIELSEN YIKAEL,index_match
0,1935,Emma  Tremblay,1935,Emma  Tremblay,0,-1,EMMA TREMBLAY,EMMA TREMBLAY,EMMA TREMBLAY,EMMA TREMBLAY,EMMA TREMBLAY,EMMA TREMBLAY,index_match
0,1936,Benjamín  Garrido,1936,Benjamín  Garrido,0,-1,BENJAMIN GARRIDO,BENJAMIN GARRIDO,BENJAMIN GARRIDO,BENJAMIN GARRIDO,BENJAMIN GARRIDO,BENJAMIN GARRIDO,index_match
0,1937,Anna Alisa Smirnov,1937,Anna Alisa Smrnov,0,-1,ANNA ALISA SMIRNOV,ANNA ALISA SMRNOV,ALISA ANNA SMIRNOV,ALISA ANNA SMRNOV,ALISA ANNA SMIRNOV,ALISA ANNA SMRNOV,index_match
0,1939,Fatma  Yılmaz,1939,Fatma  kılmaz,0,-1,FATMA YILMAZ,FATMA KILMAZ,FATMA YILMAZ,FATMA KILMAZ,FATMA YILMAZ,FATMA KILMAZ,index_match
0,1943,Susanna  Margaryan,1943,Susanna  Margaryan,0,-1,SUSANNA MARGARYAN,SUSANNA MARGARYAN,MARGARYAN SUSANNA,MARGARYAN SUSANNA,MARGARYAN SUSANNA,MARGARYAN SUSANNA,index_match
0,1948,Marks  Kļaviņš,1948,Marks  Kļaviņš,0,-1,MARKS KLAVINS,MARKS KLAVINS,KLAVINS MARKS,KLAVINS MARKS,KLAVINS MARKS,KLAVINS MARKS,index_match
0,1949,Lucas  Morel,1949,Lucas  Morel,0,-1,LUCAS MOREL,LUCAS MOREL,LUCAS MOREL,LUCAS MOREL,LUCAS MOREL,LUCAS MOREL,index_match
0,1952,Amar  Laçi,1952,Amar  Laiç,0,-1,AMAR LACI,AMAR LAIC,AMAR LACI,AMAR LAIC,AMAR LACI,AMAR LAIC,index_match
0,1953,Ellen  Salminen,1953,Eplen  Salminen,0,-1,ELLEN SALMINEN,EPLEN SALMINEN,ELLEN SALMINEN,EPLEN SALMINEN,ELLEN SALMINEN,EPLEN SALMINEN,index_match
0,1955,Celeste  Gómez,1955,Gómez Celeste,0,-1,CELESTE GOMEZ,GOMEZ CELESTE,CELESTE GOMEZ,CELESTE GOMEZ,CELESTE GOMEZ,CELESTE GOMEZ,index_match
0,1957,Maria Matilde Neves,1957,Miria Matilde Neves,0,-1,MARIA MATILDE NEVES,MIRIA MATILDE NEVES,MARIA MATILDE NEVES,MATILDE MIRIA NEVES,MARIA MATILDE NEVES,MATILDE MIRIA NEVES,index_match
0,1965,Maria Afonso Neves,1965,Mpria Afonso Neves,0,-1,MARIA AFONSO NEVES,MPRIA AFONSO NEVES,AFONSO MARIA NEVES,AFONSO MPRIA NEVES,AFONSO MARIA NEVES,AFONSO MPRIA NEVES,index_match
0,1971,Clara  Hansen,1971,Clara  Hansen,0,-1,CLARA HANSEN,CLARA HANSEN,CLARA HANSEN,CLARA HANSEN,CLARA HANSEN,CLARA HANSEN,index_match
0,1974,Shu-chuan  Wú,1974,Wú Shu-chuan,0,-1,SHU CHUAN WU,WU SHU CHUAN,CHUAN SHU WU,CHUAN SHU WU,CHUAN SHU WU,CHUAN SHU WU,index_match
0,1979,Matilde  Amato,1979,Mytilde  Amato,0,-1,MATILDE AMATO,MYTILDE AMATO,AMATO MATILDE,AMATO MYTILDE,AMATO MATILDE,AMATO MYTILDE,index_match
0,1981,Ao Hinato Ōtsuka,1981,Ōtsuka Ao Hinato,0,-1,AO HINATO OTSUKA,OTSUKA AO HINATO,AO HINATO OTSUKA,AO HINATO OTSUKA,AO HINATO OTSUKA,AO HINATO OTSUKA,index_match
0,1989,Lamija  Adilović,1989,Lamija  Adilović,0,-1,LAMIJA ADILOVIC,LAMIJA ADILOVIC,ADILOVIC LAMIJA,ADILOVIC LAMIJA,ADILOVIC LAMIJA,ADILOVIC LAMIJA,index_match
0,1992,Patricia  Wilson,1992,Patrxcia  Wilson,0,-1,PATRICIA WILSON,PATRXCIA WILSON,PATRICIA WILSON,PATRXCIA WILSON,PATRICIA WILSON,PATRXCIA WILSON,index_match
0,1995,Yeva  Kravchenko,1995,Yeqva  Kravchenko,0,-1,YEVA KRAVCHENKO,YEQVA KRAVCHENKO,KRAVCHENKO YEVA,KRAVCHENKO YEQVA,KRAVCHENKO YEVA,KRAVCHENKO YEQVA,index_match
0,1997,Mila  Biton,1997,Biton Mila,0,-1,MILA BITON,BITON MILA,BITON MILA,BITON MILA,BITON MILA,BITON MILA,index_match
1,12,Julen Julen Gutiérrez,12,rulen Julen Gutiérrez,0,-1,JULEN JULEN GUTIERREZ,RULEN JULEN GUTIERREZ,GUTIERREZ JULEN JULEN,GUTIERREZ JULEN RULEN,GUTIERREZ JULEN,GUTIERREZ JULEN RULEN,index_match
1,6,Soo-ah  Jun,6,Soo-ah  Jun,0,-1,SOO AH JUN,SOO AH JUN,AH JUN SOO,AH JUN SOO,AH JUN SOO,AH JUN SOO,index_match
1,19,Julen Danel Gutiérrez,19,hJulen Danel Gutiérrez,0,-1,JULEN DANEL GUTIERREZ,HJULEN DANEL GUTIERREZ,DANEL GUTIERREZ JULEN,DANEL GUTIERREZ HJULEN,DANEL GUTIERREZ JULEN,DANEL GUTIERREZ HJULEN,index_match
1,1706,Julieta  Vega,1706,Julieta  Veta,0,-1,JULIETA VEGA,JULIETA VETA,JULIETA VEGA,JULIETA VETA,JULIETA VEGA,JULIETA VETA,index_match
1,1636,Mia  Fernández,1636,Mia  Fernándyz,0,-1,MIA FERNANDEZ,MIA FERNANDYZ,FERNANDEZ MIA,FERNANDYZ MIA,FERNANDEZ MIA,FERNANDYZ MIA,index_match
1,1088,Lily  Rodríguez,1088,Lily  Rfdríguez,0,-1,LILY RODRIGUEZ,LILY RFDRIGUEZ,LILY RODRIGUEZ,LILY RFDRIGUEZ,LILY RODRIGUEZ,LILY RFDRIGUEZ,index_match
1,1575,Lev Matvey Novikov,1575,Lev Matvey Novikov,0,-1,LEV MATVEY NOVIKOV,LEV MATVEY NOVIKOV,LEV MATVEY NOVIKOV,LEV MATVEY NOVIKOV,LEV MATVEY NOVIKOV,LEV MATVEY NOVIKOV,index_match
1,213,Hàorán  Lǐ,213,àorán  Lǐ,0,-1,HAORAN LI,AORAN LI,HAORAN LI,AORAN LI,HAORAN LI,AORAN LI,index_match
1,173,Cecília  Cavalcante,173,Cecília  Cavalcant,0,-1,CECILIA CAVALCANTE,CECILIA CAVALCANT,CAVALCANTE CECILIA,CAVALCANT CECILIA,CAVALCANTE CECILIA,CAVALCANT CECILIA,index_match
1,37,Julen Marti Gutiérrez,37,Julen Marti Gutiérrze,0,-1,JULEN MARTI GUTIERREZ,JULEN MARTI GUTIERRZE,GUTIERREZ JULEN MARTI,GUTIERRZE JULEN MARTI,GUTIERREZ JULEN MARTI,GUTIERRZE JULEN MARTI,index_match
1,45,Muhammad  David,45,Muhmmad  David,0,-1,MUHAMMAD DAVID,MUHMMAD DAVID,DAVID MUHAMMAD,DAVID MUHMMAD,DAVID MUHAMMAD,DAVID MUHMMAD,index_match
1,48,Patricija  Žukauskas,48,Patricija  Žuksuskas,0,-1,PATRICIJA ZUKAUSKAS,PATRICIJA ZUKSUSKAS,PATRICIJA ZUKAUSKAS,PATRICIJA ZUKSUSKAS,PATRICIJA ZUKAUSKAS,PATRICIJA ZUKSUSKAS,index_match
1,933,Hina  Takeda,933,Hina  Taeda,0,-1,HINA TAKEDA,HINA TAEDA,HINA TAKEDA,HINA TAEDA,HINA TAKEDA,HINA TAEDA,index_match
1,1503,Jovan  Petkov,1503,Jovan  Petkv,0,-1,JOVAN PETKOV,JOVAN PETKV,JOVAN PETKOV,JOVAN PETKV,JOVAN PETKOV,JOVAN PETKV,index_match
1,58,Julen Pablo Gutiérrez,58,Gutiérrez Julen Pablo,0,-1,JULEN PABLO GUTIERREZ,GUTIERREZ JULEN PABLO,GUTIERREZ JULEN PABLO,GUTIERREZ JULEN PABLO,GUTIERREZ JULEN PABLO,GUTIERREZ JULEN PABLO,index_match
1,280,Regina  Torres,280,Regine  Torres,0,-1,REGINA TORRES,REGINE TORRES,REGINA TORRES,REGINE TORRES,REGINA TORRES,REGINE TORRES,index_match
1,1444,Liam  Delgado,1444,Liay  Delgado,0,-1,LIAM DELGADO,LIAY DELGADO,DELGADO LIAM,DELGADO LIAY,DELGADO LIAM,DELGADO LIAY,index_match
1,70,Theo  Becker,70,Theo  eBcker,0,-1,THEO BECKER,THEO EBCKER,BECKER THEO,EBCKER THEO,BECKER THEO,EBCKER THEO,index_match
1,71,Yǔzé  Wú,71,Yǔzé  Wú,0,-1,YUZE WU,YUZE WU,WU YUZE,WU YUZE,WU YUZE,WU YUZE,index_match
1,74,Emilia  Steiner,74,Emilis  Steiner,0,-1,EMILIA STEINER,EMILIS STEINER,EMILIA STEINER,EMILIS STEINER,EMILIA STEINER,EMILIS STEINER,index_match
1,1320,Milica  Stojanović,1320,Milbca  Stojanović,0,-1,MILICA STOJANOVIC,MILBCA STOJANOVIC,MILICA STOJANOVIC,MILBCA STOJANOVIC,MILICA STOJANOVIC,MILBCA STOJANOVIC,index_match
1,77,Nathan  Martin,77,Nathqn  Martin,0,-1,NATHAN MARTIN,NATHQN MARTIN,MARTIN NATHAN,MARTIN NATHQN,MARTIN NATHAN,MARTIN NATHQN,index_match
1,79,Noah  Aguilar,79,Noah  gAuilar,0,-1,NOAH AGUILAR,NOAH GAUILAR,AGUILAR NOAH,GAUILAR NOAH,AGUILAR NOAH,GAUILAR NOAH,index_match
1,808,Yulia  Zaytsev,808,Yulia  Zaytmev,0,-1,YULIA ZAYTSEV,YULIA ZAYTMEV,YULIA ZAYTSEV,YULIA ZAYTMEV,YULIA ZAYTSEV,YULIA ZAYTMEV,index_match
1,1436,María  Serrano,1436,Maria  Serrano,0,-1,MARIA SERRANO,MARIA SERRANO,MARIA SERRANO,MARIA SERRANO,MARIA SERRANO,MARIA SERRANO,index_match
1,397,Haruna  Saitō,397,Harana  Saitō,0,-1,HARUNA SAITO,HARANA SAITO,HARUNA SAITO,HARANA SAITO,HARUNA SAITO,HARANA SAITO,index_match
1,823,María  Serrano,823,Maríi  Serrano,0,-1,MARIA SERRANO,MARII SERRANO,MARIA SERRANO,MARII SERRANO,MARIA SERRANO,MARII SERRANO,index_match
1,1089,Seo-ah  Jung,1089,Seo-ah  fJung,0,-1,SEO AH JUNG,SEO AH FJUNG,AH JUNG SEO,AH FJUNG SEO,AH JUNG SEO,AH FJUNG SEO,index_match
1,1192,Seo-jun  Jean,1192,Seo-jun  Jeaa,0,-1,SEO JUN JEAN,SEO JUN JEAA,JEAN JUN SEO,JEAA JUN SEO,JEAN JUN SEO,JEAA JUN SEO,index_match
1,1697,Seo-jun  Kuen,1697,Seo-jun  Kueb,0,-1,SEO JUN KUEN,SEO JUN KUEB,JUN KUEN SEO,JUN KUEB SEO,JUN KUEN SEO,JUN KUEB SEO,index_match
1,1396,Chun-chieh  Lei,1396,Chun-ccieh  Lei,0,-1,CHUN CHIEH LEI,CHUN CCIEH LEI,CHIEH CHUN LEI,CCIEH CHUN LEI,CHIEH CHUN LEI,CCIEH CHUN LEI,index_match
1,137,Matyáš  Černá,137,Matyáš  lerná,0,-1,MATYAS CERNA,MATYAS LERNA,CERNA MATYAS,LERNA MATYAS,CERNA MATYAS,LERNA MATYAS,index_match
1,139,Ha-yoon  Bak,139,Ha-yoon  Btk,0,-1,HA YOON BAK,HA YOON BTK,BAK HA YOON,BTK HA YOON,BAK HA YOON,BTK HA YOON,index_match
1,357,Jiya  Singh,357,Jiya  Sinhg,0,-1,JIYA SINGH,JIYA SINHG,JIYA SINGH,JIYA SINHG,JIYA SINGH,JIYA SINHG,index_match
1,149,Aleksandar Luka Trajanovski,149,Alesandar Luka Trajanovski,0,-1,ALEKSANDAR LUKA TRAJANOVSKI,ALESANDAR LUKA TRAJANOVSKI,ALEKSANDAR LUKA TRAJANOVSKI,ALESANDAR LUKA TRAJANOVSKI,ALEKSANDAR LUKA TRAJANOVSKI,ALESANDAR LUKA TRAJANOVSKI,index_match
1,1999,Lena  Binder,1999,Lzna  Binder,0,-1,LENA BINDER,LZNA BINDER,BINDER LENA,BINDER LZNA,BINDER LENA,BINDER LZNA,index_match
1,152,Juan  Aguilar,152,nJuan  Aguilar,0,-1,JUAN AGUILAR,NJUAN AGUILAR,AGUILAR JUAN,AGUILAR NJUAN,AGUILAR JUAN,AGUILAR NJUAN,index_match
1,153,Chih-wei  Li,153,Chh-wei  Li,0,-1,CHIH WEI LI,CHH WEI LI,CHIH LI WEI,CHH LI WEI,CHIH LI WEI,CHH LI WEI,index_match
1,155,Goran  Kostovski,155,Goran  Knstovski,0,-1,GORAN KOSTOVSKI,GORAN KNSTOVSKI,GORAN KOSTOVSKI,GORAN KNSTOVSKI,GORAN KOSTOVSKI,GORAN KNSTOVSKI,index_match
1,158,Leo  Heinonen,158,Leo  Heknonen,0,-1,LEO HEINONEN,LEO HEKNONEN,HEINONEN LEO,HEKNONEN LEO,HEINONEN LEO,HEKNONEN LEO,index_match
1,187,Ramazan  Ismailov,187,Ismailov Ramazan,0,-1,RAMAZAN ISMAILOV,ISMAILOV RAMAZAN,ISMAILOV RAMAZAN,ISMAILOV RAMAZAN,ISMAILOV RAMAZAN,ISMAILOV RAMAZAN,index_match
1,284,Éabha  O'Ryan,284,Éabha  O'Ryazn,0,-1,EABHA O RYAN,EABHA O RYAZN,EABHA O RYAN,EABHA O RYAZN,EABHA O RYAN,EABHA O RYAZN,index_match
1,190,Amar  Božić,190,mar  Božić,0,-1,AMAR BOZIC,MAR BOZIC,AMAR BOZIC,BOZIC MAR,AMAR BOZIC,BOZIC MAR,index_match
1,193,Oscar  Wilson,193,Oscar  Wilson,0,-1,OSCAR WILSON,OSCAR WILSON,OSCAR WILSON,OSCAR WILSON,OSCAR WILSON,OSCAR WILSON,index_match
1,194,Mary  Howard,194,M. Howard,0,-1,MARY HOWARD,M HOWARD,HOWARD MARY,HOWARD M,HOWARD MARY,HOWARD M,index_match
1,1359,Emma  Vergara,1359,Emma  Vergura,0,-1,EMMA VERGARA,EMMA VERGURA,EMMA VERGARA,EMMA VERGURA,EMMA VERGARA,EMMA VERGURA,index_match
1,222,Laura Antônia Sousa,222,Laqura Antônia Sousa,0,-1,LAURA ANTONIA SOUSA,LAQURA ANTONIA SOUSA,ANTONIA LAURA SOUSA,ANTONIA LAQURA SOUSA,ANTONIA LAURA SOUSA,ANTONIA LAQURA SOUSA,index_match
1,235,Sophia  Morais,235,Sophka  Morais,0,-1,SOPHIA MORAIS,SOPHKA MORAIS,MORAIS SOPHIA,MORAIS SOPHKA,MORAIS SOPHIA,MORAIS SOPHKA,index_match
1,1034,David Richard Cook,1034,Davod Richard Cook,0,-1,DAVID RICHARD COOK,DAVOD RICHARD COOK,COOK DAVID RICHARD,COOK DAVOD RICHARD,COOK DAVID RICHARD,COOK DAVOD RICHARD,index_match
1,1772,Pol  Ramírez,1772,Pol  Ramírea,0,-1,POL RAMIREZ,POL RAMIREA,POL RAMIREZ,POL RAMIREA,POL RAMIREZ,POL RAMIREA,index_match
1,948,Ariel  Amar,948,Ariel  Amar,0,-1,ARIEL AMAR,ARIEL AMAR,AMAR ARIEL,AMAR ARIEL,AMAR ARIEL,AMAR ARIEL,index_match
1,241,Daniel  López,241,Daniel  Lzópez,0,-1,DANIEL LOPEZ,DANIEL LZOPEZ,DANIEL LOPEZ,DANIEL LZOPEZ,DANIEL LOPEZ,DANIEL LZOPEZ,index_match
1,246,Éabha  Sullivan,246,Éabha  Sulliva,0,-1,EABHA SULLIVAN,EABHA SULLIVA,EABHA SULLIVAN,EABHA SULLIVA,EABHA SULLIVAN,EABHA SULLIVA,index_match
1,1264,Leonardo  Russo,1264,Leonardk  Russo,0,-1,LEONARDO RUSSO,LEONARDK RUSSO,LEONARDO RUSSO,LEONARDK RUSSO,LEONARDO RUSSO,LEONARDK RUSSO,index_match
1,256,Ao  Fujihara,256,Ao  Fujihart,0,-1,AO FUJIHARA,AO FUJIHART,AO FUJIHARA,AO FUJIHART,AO FUJIHARA,AO FUJIHART,index_match
1,1150,Freya  Wilson,1150,Freye  Wilson,0,-1,FREYA WILSON,FREYE WILSON,FREYA WILSON,FREYE WILSON,FREYA WILSON,FREYE WILSON,index_match
1,261,Kiwa  Williams,261,Kiwa  Williams,0,-1,KIWA WILLIAMS,KIWA WILLIAMS,KIWA WILLIAMS,KIWA WILLIAMS,KIWA WILLIAMS,KIWA WILLIAMS,index_match
1,264,Amar  Savić,264,mar  Savić,0,-1,AMAR SAVIC,MAR SAVIC,AMAR SAVIC,MAR SAVIC,AMAR SAVIC,MAR SAVIC,index_match
1,271,Helmi  Järvinen,271,Helma  Järvinen,0,-1,HELMI JARVINEN,HELMA JARVINEN,HELMI JARVINEN,HELMA JARVINEN,HELMI JARVINEN,HELMA JARVINEN,index_match
1,781,Lucas  López,781,Lukas  López,0,-1,LUCAS LOPEZ,LUKAS LOPEZ,LOPEZ LUCAS,LOPEZ LUKAS,LOPEZ LUCAS,LOPEZ LUKAS,index_match
1,275,Isabella  Vidal,275,Isabelzla  Vidal,0,-1,ISABELLA VIDAL,ISABELZLA VIDAL,ISABELLA VIDAL,ISABELZLA VIDAL,ISABELLA VIDAL,ISABELZLA VIDAL,index_match
1,1741,William Iben Olsen,1741,William ben Olsen,0,-1,WILLIAM IBEN OLSEN,WILLIAM BEN OLSEN,IBEN OLSEN WILLIAM,BEN OLSEN WILLIAM,IBEN OLSEN WILLIAM,BEN OLSEN WILLIAM,index_match
1,278,Natálie  Novotná,278,Natálie  Novoná,0,-1,NATALIE NOVOTNA,NATALIE NOVONA,NATALIE NOVOTNA,NATALIE NOVONA,NATALIE NOVOTNA,NATALIE NOVONA,index_match
1,452,Catalina  Benítez,452,Catalina  Benntez,0,-1,CATALINA BENITEZ,CATALINA BENNTEZ,BENITEZ CATALINA,BENNTEZ CATALINA,BENITEZ CATALINA,BENNTEZ CATALINA,index_match
1,279,Maja  Kamiński,279,Maja  Kaumiński,0,-1,MAJA KAMINSKI,MAJA KAUMINSKI,KAMINSKI MAJA,KAUMINSKI MAJA,KAMINSKI MAJA,KAUMINSKI MAJA,index_match
1,281,Mikhail  Kozlov,281,Mikhail  Kzlov,0,-1,MIKHAIL KOZLOV,MIKHAIL KZLOV,KOZLOV MIKHAIL,KZLOV MIKHAIL,KOZLOV MIKHAIL,KZLOV MIKHAIL,index_match
1,286,Sofía Agustina Hernández,286,Sofía Agustona Hernández,0,-1,SOFIA AGUSTINA HERNANDEZ,SOFIA AGUSTONA HERNANDEZ,AGUSTINA HERNANDEZ SOFIA,AGUSTONA HERNANDEZ SOFIA,AGUSTINA HERNANDEZ SOFIA,AGUSTONA HERNANDEZ SOFIA,index_match
1,287,Daniel  García,287,Doniel  García,0,-1,DANIEL GARCIA,DONIEL GARCIA,DANIEL GARCIA,DONIEL GARCIA,DANIEL GARCIA,DONIEL GARCIA,index_match
1,1652,Marti  Morales,1652,Marti  Moqales,0,-1,MARTI MORALES,MARTI MOQALES,MARTI MORALES,MARTI MOQALES,MARTI MORALES,MARTI MOQALES,index_match
1,392,James  Morales,392,J. Morales,0,-1,JAMES MORALES,J MORALES,JAMES MORALES,J MORALES,JAMES MORALES,J MORALES,index_match
1,292,Sofía Lucas Hernández,292,Sofía Luca sHernández,0,-1,SOFIA LUCAS HERNANDEZ,SOFIA LUCA SHERNANDEZ,HERNANDEZ LUCAS SOFIA,LUCA SHERNANDEZ SOFIA,HERNANDEZ LUCAS SOFIA,LUCA SHERNANDEZ SOFIA,index_match
1,294,John  Jackson,294,pohn  Jackson,0,-1,JOHN JACKSON,POHN JACKSON,JACKSON JOHN,JACKSON POHN,JACKSON JOHN,JACKSON POHN,index_match
1,295,Tatsuki  Kondō,295,Tatsuki  Kwndō,0,-1,TATSUKI KONDO,TATSUKI KWNDO,KONDO TATSUKI,KWNDO TATSUKI,KONDO TATSUKI,KWNDO TATSUKI,index_match
1,298,Oleksandra  Tkachuk,298,Oleksandra  Tpachuk,0,-1,OLEKSANDRA TKACHUK,OLEKSANDRA TPACHUK,OLEKSANDRA TKACHUK,OLEKSANDRA TPACHUK,OLEKSANDRA TKACHUK,OLEKSANDRA TPACHUK,index_match
1,999,Ji-ho  Jean,999,Ji-ho  Jean,0,-1,JI HO JEAN,JI HO JEAN,HO JEAN JI,HO JEAN JI,HO JEAN JI,HO JEAN JI,index_match
1,328,Diego  Peña,328,Diygo  Peña,0,-1,DIEGO PENA,DIYGO PENA,DIEGO PENA,DIYGO PENA,DIEGO PENA,DIYGO PENA,index_match
1,330,Ema Anzu Nakashima,330,Ema nzu Nakashima,0,-1,EMA ANZU NAKASHIMA,EMA NZU NAKASHIMA,ANZU EMA NAKASHIMA,EMA NAKASHIMA NZU,ANZU EMA NAKASHIMA,EMA NAKASHIMA NZU,index_match
1,578,Ayzere  Abdrahmanov,578,Eyzere  Abdrahmanov,0,-1,AYZERE ABDRAHMANOV,EYZERE ABDRAHMANOV,ABDRAHMANOV AYZERE,ABDRAHMANOV EYZERE,ABDRAHMANOV AYZERE,ABDRAHMANOV EYZERE,index_match
1,342,Ámbar  Suárez,342,Ámbar  Sugrez,0,-1,AMBAR SUAREZ,AMBAR SUGREZ,AMBAR SUAREZ,AMBAR SUGREZ,AMBAR SUAREZ,AMBAR SUGREZ,index_match
1,347,Matija Natalija Stojanović,347,Matij aNatalija Stojanović,0,-1,MATIJA NATALIJA STOJANOVIC,MATIJ ANATALIJA STOJANOVIC,MATIJA NATALIJA STOJANOVIC,ANATALIJA MATIJ STOJANOVIC,MATIJA NATALIJA STOJANOVIC,ANATALIJA MATIJ STOJANOVIC,index_match
1,349,Matija Mateo Stojanović,349,Matija aMteo Stojanović,0,-1,MATIJA MATEO STOJANOVIC,MATIJA AMTEO STOJANOVIC,MATEO MATIJA STOJANOVIC,AMTEO MATIJA STOJANOVIC,MATEO MATIJA STOJANOVIC,AMTEO MATIJA STOJANOVIC,index_match
1,353,Matija Teo Stojanović,353,Mtaija Teo Stojanović,0,-1,MATIJA TEO STOJANOVIC,MTAIJA TEO STOJANOVIC,MATIJA STOJANOVIC TEO,MTAIJA STOJANOVIC TEO,MATIJA STOJANOVIC TEO,MTAIJA STOJANOVIC TEO,index_match
1,361,Olivia  Moore,361,Olivit  Moore,0,-1,OLIVIA MOORE,OLIVIT MOORE,MOORE OLIVIA,MOORE OLIVIT,MOORE OLIVIA,MOORE OLIVIT,index_match
1,368,Evelyn  Jenkins,368,Evelyn  Jenkisn,0,-1,EVELYN JENKINS,EVELYN JENKISN,EVELYN JENKINS,EVELYN JENKISN,EVELYN JENKINS,EVELYN JENKISN,index_match
1,379,Victoria Valentina García,379,Victoria Valontina García,0,-1,VICTORIA VALENTINA GARCIA,VICTORIA VALONTINA GARCIA,GARCIA VALENTINA VICTORIA,GARCIA VALONTINA VICTORIA,GARCIA VALENTINA VICTORIA,GARCIA VALONTINA VICTORIA,index_match
1,1067,Esma  Petrović,1067,Esma  Pptrović,0,-1,ESMA PETROVIC,ESMA PPTROVIC,ESMA PETROVIC,ESMA PPTROVIC,ESMA PETROVIC,ESMA PPTROVIC,index_match
1,391,Kiara  Williams,391,iKara  Williams,0,-1,KIARA WILLIAMS,IKARA WILLIAMS,KIARA WILLIAMS,IKARA WILLIAMS,KIARA WILLIAMS,IKARA WILLIAMS,index_match
1,396,Ha-yoon  Youn,396,gHa-yoon  Youn,0,-1,HA YOON YOUN,GHA YOON YOUN,HA YOON YOUN,GHA YOON YOUN,HA YOON YOUN,GHA YOON YOUN,index_match
1,1673,Soo-ah  Bae,1673,Soo-ah  fae,0,-1,SOO AH BAE,SOO AH FAE,AH BAE SOO,AH FAE SOO,AH BAE SOO,AH FAE SOO,index_match
